Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
20074,Alexander Wright,M,10th,Bailey High School,87,66,7,District,4976,3124928
20816,Kristina Craig,F,10th,Bailey High School,87,66,7,District,4976,3124928
22491,Michael Anderson,M,10th,Bailey High School,87,66,7,District,4976,3124928
19403,Thomas Andrews,M,11th,Bailey High School,87,65,7,District,4976,3124928
19795,Erin Phillips,F,9th,Bailey High School,87,65,7,District,4976,3124928
21097,Kelsey Dillon,F,10th,Bailey High School,87,65,7,District,4976,3124928
19529,Beverly Daniels,F,11th,Bailey High School,87,64,7,District,4976,3124928
20865,Crystal Spence,F,10th,Bailey High School,87,64,7,District,4976,3124928
22338,Sydney Daniels,F,12th,Bailey High School,87,63,7,District,4976,3124928
17975,Taylor Day,F,10th,Bailey High School,87,62,7,District,4976,3124928
20291,Jerome Russell,M,12th,Bailey High School,87,62,7,District,4976,3124928
20891,Elizabeth Hughes,F,11th,Bailey High School,87,62,7,District,4976,3124928
21139,Austin Long,M,12th,Bailey High School,87,62,7,District,4976,3124928
21811,Amy Brown,F,9th,Bailey High School,87,62,7,District,4976,3124928
18422,Tyler Diaz,M,10th,Bailey High School,87,61,7,District,4976,3124928
18981,Christian Haley,M,12th,Bailey High School,87,61,7,District,4976,3124928
19017,Joshua Andrews,M,11th,Bailey High School,87,61,7,District,4976,3124928
19155,David Kirby,M,9th,Bailey High School,87,61,7,District,4976,3124928
21343,Marie Andrews,F,11th,Bailey High School,87,61,7,District,4976,3124928
21911,Barbara Calderon,F,11th,Bailey High School,87,61,7,District,4976,3124928
21949,Katherine Smith,F,11th,Bailey High School,87,61,7,District,4976,3124928
22178,Andrew Rice,M,10th,Bailey High School,87,61,7,District,4976,3124928
18703,Ryan Green,M,9th,Bailey High School,87,60,7,District,4976,3124928
21017,Anne Waters,F,12th,Bailey High School,87,60,7,District,4976,3124928
19463,Kathleen Valdez,F,9th,Bailey High School,87,59,7,District,4976,3124928
22785,Kelly Mills,M,10th,Bailey High School,87,59,7,District,4976,3124928
20552,Joshua Reyes,M,10th,Bailey High School,87,58,7,District,4976,3124928
20557,Michaela Smith,F,10th,Bailey High School,87,58,7,District,4976,3124928
22254,Michael Boyd,M,9th,Bailey High School,87,58,7,District,4976,3124928
18086,Nicolas Mendoza,M,11th,Bailey High School,87,57,7,District,4976,3124928
19874,Cody Schaefer,M,9th,Bailey High School,87,57,7,District,4976,3124928
17884,Stephanie Robbins,F,10th,Bailey High School,87,56,7,District,4976,3124928
18192,Lisa Knight,F,10th,Bailey High School,87,56,7,District,4976,3124928
18633,Deanna Combs,F,9th,Bailey High School,87,56,7,District,4976,3124928
22339,Ryan Krueger,M,11th,Bailey High School,87,56,7,District,4976,3124928
18550,Katie Strickland DDS,F,10th,Bailey High School,87,55,7,District,4976,3124928
18560,Carl Perez,M,11th,Bailey High School,87,55,7,District,4976,3124928
20055,Michael Lee,M,9th,Bailey High School,87,55,7,District,4976,3124928
18690,Steven Hartman,M,9th,Bailey High School,86,99,7,District,4976,3124928
19269,Erica Miller,F,9th,Bailey High School,86,99,7,District,4976,3124928
22428,Kim Parker,F,10th,Bailey High School,86,99,7,District,4976,3124928
21729,Jonathan Strong,M,11th,Bailey High School,86,97,7,District,4976,3124928
19037,Allison Gardner,F,9th,Bailey High School,86,96,7,District,4976,3124928
19450,Stacey Fisher,F,10th,Bailey High School,86,96,7,District,4976,3124928
20688,Peter Jones,M,9th,Bailey High School,86,96,7,District,4976,3124928
19264,Margaret Black,F,10th,Bailey High School,86,95,7,District,4976,3124928
19497,Jessica Campbell,F,11th,Bailey High School,86,95,7,District,4976,3124928
19582,Brian Chang,M,9th,Bailey High School,86,95,7,District,4976,3124928
21937,Heather Gordon,F,10th,Bailey High School,86,95,7,District,4976,3124928
18584,Danielle Hudson,F,12th,Bailey High School,86,94,7,District,4976,3124928
20040,Margaret Quinn,F,9th,Bailey High School,86,94,7,District,4976,3124928
18640,Dylan Edwards,M,11th,Bailey High School,86,93,7,District,4976,3124928
18966,William Lane,M,11th,Bailey High School,86,93,7,District,4976,3124928
19462,John Baker,M,11th,Bailey High School,86,93,7,District,4976,3124928
22205,Ronald Douglas,M,11th,Bailey High School,86,93,7,District,4976,3124928
22246,Dillon Smith,M,10th,Bailey High School,86,93,7,District,4976,3124928
17893,Jennifer Martin,F,11th,Bailey High School,86,92,7,District,4976,3124928
18890,Lauren Koch,F,9th,Bailey High School,86,92,7,District,4976,3124928
21883,Gabriel Mccall,M,12th,Bailey High School,86,92,7,District,4976,3124928
19629,Stephen Robertson,M,10th,Bailey High School,86,90,7,District,4976,3124928
21958,Michael Porter,M,11th,Bailey High School,86,90,7,District,4976,3124928
20513,Jacqueline Martin,F,11th,Bailey High School,86,89,7,District,4976,3124928
19505,Rhonda Mahoney,F,11th,Bailey High School,86,88,7,District,4976,3124928
19527,Evelyn Johnson,F,10th,Bailey High School,86,88,7,District,4976,3124928
19974,Rebecca Walker,F,11th,Bailey High School,86,87,7,District,4976,3124928
20156,Brent Hodges,M,11th,Bailey High School,86,87,7,District,4976,3124928
18275,Michael Singh Jr.,M,10th,Bailey High School,86,86,7,District,4976,3124928
21734,John Lawrence,M,11th,Bailey High School,86,86,7,District,4976,3124928
20333,Brandy Lynch,F,11th,Bailey High School,86,85,7,District,4976,3124928
20989,Brian Walters,M,12th,Bailey High School,86,85,7,District,4976,3124928
21007,Elizabeth Vargas,F,9th,Bailey High School,86,85,7,District,4976,3124928
19166,Heather Watson,F,9th,Bailey High School,86,84,7,District,4976,3124928
19296,Bradley White,M,10th,Bailey High School,86,84,7,District,4976,3124928
22211,Alicia Martin,F,10th,Bailey High School,86,84,7,District,4976,3124928
19540,Dustin Petersen,M,9th,Bailey High School,86,83,7,District,4976,3124928
19784,Nicholas Lawrence,M,10th,Bailey High School,86,83,7,District,4976,3124928
19792,Justin Gutierrez,M,12th,Bailey High School,86,83,7,District,4976,3124928
21810,Brenda Skinner,F,11th,Bailey High School,86,83,7,District,4976,3124928
19187,Jason Carter,M,9th,Bailey High School,86,82,7,District,4976,3124928
19815,Patty Ryan,F,9th,Bailey High School,86,82,7,District,4976,3124928
20826,Justin Schneider,M,9th,Bailey High School,86,82,7,District,4976,3124928
22214,Adrian Davis,M,9th,Bailey High School,86,82,7,District,4976,3124928
22535,Samantha Contreras,F,11th,Bailey High School,86,82,7,District,4976,3124928
19369,William Roberts,M,10th,Bailey High School,86,81,7,District,4976,3124928
19478,William Lindsey,M,10th,Bailey High School,86,81,7,District,4976,3124928
19657,Laura Noble,F,9th,Bailey High School,86,81,7,District,4976,3124928
21666,Jacob Dixon,M,10th,Bailey High School,86,81,7,District,4976,3124928
20530,Karen Fischer,F,9th,Bailey High School,86,80,7,District,4976,3124928
20540,Michael Jenkins,M,10th,Bailey High School,86,80,7,District,4976,3124928
19667,Jacqueline Livingston,F,10th,Bailey High School,86,79,7,District,4976,3124928
22792,Lynn Fitzgerald,F,10th,Bailey High School,86,79,7,District,4976,3124928
18197,Courtney Powers,F,11th,Bailey High School,86,78,7,District,4976,3124928
18240,Wanda Johnson,F,11th,Bailey High School,86,78,7,District,4976,3124928
20947,Karen Preston,F,11th,Bailey High School,86,78,7,District,4976,3124928
21316,Mrs. Michelle Patterson,F,11th,Bailey High School,86,77,7,District,4976,3124928
21877,Sara Owens,F,9th,Bailey High School,86,77,7,District,4976,3124928
22357,Nicole Merritt,F,12th,Bailey High School,86,77,7,District,4976,3124928
22500,Dennis Klein,M,9th,Bailey High School,86,77,7,District,4976,3124928
22571,Dennis Simon,M,10th,Bailey High School,86,77,7,District,4976,3124928
19588,Anthony Holmes,M,11th,Bailey High School,86,76,7,District,4976,3124928
19631,Kathryn Eaton,F,11th,Bailey High School,86,76,7,District,4976,3124928
21471,Ariel Chambers,F,11th,Bailey High School,86,76,7,District,4976,3124928
21824,Jennifer Harrison,F,11th,Bailey High School,86,76,7,District,4976,3124928
18828,Gerald Lang,M,9th,Bailey High School,86,75,7,District,4976,3124928
18729,Pamela Walker,F,12th,Bailey High School,86,74,7,District,4976,3124928
21437,Kimberly Cooper,F,10th,Bailey High School,86,74,7,District,4976,3124928
18124,Amanda Davis,F,9th,Bailey High School,86,73,7,District,4976,3124928
18491,Bryan Fischer,M,12th,Bailey High School,86,73,7,District,4976,3124928
18630,Kyle Fowler,M,11th,Bailey High School,86,73,7,District,4976,3124928
21116,Timothy Bray,M,9th,Bailey High School,86,73,7,District,4976,3124928
21525,Robert Berry,M,12th,Bailey High School,86,72,7,District,4976,3124928
21888,Ryan Payne,M,11th,Bailey High School,86,72,7,District,4976,3124928
21934,Carrie Michael,F,10th,Bailey High School,86,72,7,District,4976,3124928
22772,Amy Miller,F,10th,Bailey High School,86,72,7,District,4976,3124928
17898,Alan Hall,M,12th,Bailey High School,86,71,7,District,4976,3124928
19488,Ariana Perez,F,11th,Bailey High School,86,71,7,District,4976,3124928
21351,Mr. Michael Graham,M,9th,Bailey High School,86,71,7,District,4976,3124928
22064,Mr. Donald Vang,M,12th,Bailey High School,86,71,7,District,4976,3124928
19702,Thomas Lopez,M,12th,Bailey High School,86,70,7,District,4976,3124928
21325,Diane Bradford,F,9th,Bailey High School,86,70,7,District,4976,3124928
22766,Jonathan Galloway,M,9th,Bailey High School,86,70,7,District,4976,3124928
18700,Sandra Hubbard,F,10th,Bailey High School,86,69,7,District,4976,3124928
17948,Diana Costa,F,11th,Bailey High School,86,68,7,District,4976,3124928
18175,April Calderon MD,F,9th,Bailey High School,86,68,7,District,4976,3124928
22538,Terry Whitehead,M,10th,Bailey High School,86,68,7,District,4976,3124928
21192,Lisa Pineda,F,9th,Bailey High School,86,67,7,District,4976,3124928
22258,Jerry Rowe,M,12th,Bailey High School,86,67,7,District,4976,3124928
18799,Patricia Rivera,F,11th,Bailey High School,86,66,7,District,4976,3124928
18946,Heather White,F,11th,Bailey High School,86,65,7,District,4976,3124928
18969,Jessica Matthews,F,9th,Bailey High School,86,65,7,District,4976,3124928
20502,Robert Mann,M,12th,Bailey High School,86,65,7,District,4976,3124928
20909,Rose Jackson,F,11th,Bailey High School,86,64,7,District,4976,3124928
22578,Carol Torres,F,9th,Bailey High School,86,64,7,District,4976,3124928
19236,Dennis Johnson,M,10th,Bailey High School,86,63,7,District,4976,3124928
19803,Jessica Smith,F,10th,Bailey High School,86,63,7,District,4976,3124928
19808,Mitchell Greene,M,12th,Bailey High School,86,62,7,District,4976,3124928
19912,Kara Potts,F,11th,Bailey High School,86,62,7,District,4976,3124928
21581,Jacob Porter,M,9th,Bailey High School,86,62,7,District,4976,3124928
21609,Cynthia George,F,9th,Bailey High School,86,62,7,District,4976,3124928
21760,Steven Webster,M,9th,Bailey High School,86,61,7,District,4976,3124928
22260,Shannon Blair,F,9th,Bailey High School,86,61,7,District,4976,3124928
18091,Melvin Smith,M,12th,Bailey High School,86,60,7,District,4976,3124928
21096,Monica Cook,F,10th,Bailey High School,86,60,7,District,4976,3124928
21548,Stephanie Mayer,F,10th,Bailey High School,86,60,7,District,4976,3124928
21900,Annette Wilson,F,11th,Bailey High School,86,60,7,District,4976,3124928
19513,Lisa Waters,F,12th,Bailey High School,86,59,7,District,4976,3124928
19818,Margaret Anderson,F,9th,Bailey High School,86,59,7,District,4976,3124928
18126,Brandon Medina,M,9th,Bailey High School,86,58,7,District,4976,3124928
21506,Abigail Young,F,9th,Bailey High School,86,58,7,District,4976,3124928
19005,Richard Kelly,M,11th,Bailey High School,86,57,7,District,4976,3124928
22147,Charlotte Lopez,F,12th,Bailey High School,86,57,7,District,4976,3124928
18552,Joel Pitts,M,9th,Bailey High School,86,56,7,District,4976,3124928
19111,Derek May,M,9th,Bailey High School,86,56,7,District,4976,3124928
18063,Angela Velez,F,10th,Bailey High School,86,55,7,District,4976,3124928
17878,Wendy Fox,F,12th,Bailey High School,85,99,7,District,4976,3124928
21061,Alexander Roy,M,11th,Bailey High School,85,99,7,District,4976,3124928
21477,Sheila Green,F,11th,Bailey High School,85,99,7,District,4976,3124928
22757,Briana Contreras,F,10th,Bailey High School,85,99,7,District,4976,3124928
17977,Roy Harrison,M,12th,Bailey High School,85,98,7,District,4976,3124928
18302,Michelle Palmer,F,10th,Bailey High School,85,98,7,District,4976,3124928
19523,Marie Baldwin,F,12th,Bailey High School,85,98,7,District,4976,3124928
22610,Heather Robinson,F,9th,Bailey High School,85,98,7,District,4976,3124928
18554,Emma Perry MD,F,12th,Bailey High School,85,97,7,District,4976,3124928
20545,Robert Foster,M,12th,Bailey High School,85,97,7,District,4976,3124928
17964,Joseph Kelly,M,9th,Bailey High School,85,96,7,District,4976,3124928
20609,Hannah Baker,F,11th,Bailey High School,85,96,7,District,4976,3124928
20758,Gabriela Hurst,F,10th,Bailey High School,85,96,7,District,4976,3124928
22752,Ryan Aguilar,M,10th,Bailey High School,85,96,7,District,4976,3124928
19439,Antonio Shepherd,M,10th,Bailey High School,85,95,7,District,4976,3124928
20806,Patricia Houston,F,12th,Bailey High School,85,95,7,District,4976,3124928
19470,Jordan Solis,F,11th,Bailey High School,85,93,7,District,4976,3124928
19050,Joshua Scott,M,12th,Bailey High School,85,92,7,District,4976,3124928
20516,Theodore Patel,M,12th,Bailey High School,85,92,7,District,4976,3124928
20805,Elizabeth Allen,F,12th,Bailey High School,85,92,7,District,4976,3124928
18974,Steven Fuller,M,12th,Bailey High School,85,91,7,District,4976,3124928
20588,Jill Calhoun,F,12th,Bailey High School,85,91,7,District,4976,3124928
22228,Melissa Manning,F,10th,Bailey High School,85,91,7,District,4976,3124928
18154,Mark Alvarez,M,9th,Bailey High School,85,89,7,District,4976,3124928
19688,Walter Garner,M,11th,Bailey High School,85,89,7,District,4976,3124928
20797,Dana Buck,F,11th,Bailey High School,85,89,7,District,4976,3124928
18506,Andrew Lee,M,12th,Bailey High School,85,88,7,District,4976,3124928
19092,Mario Myers MD,M,11th,Bailey High School,85,88,7,District,4976,3124928
19406,Amanda Walker,F,9th,Bailey High School,85,88,7,District,4976,3124928
19419,Joy Sanchez,F,10th,Bailey High School,85,88,7,District,4976,3124928
22132,Ernest Lewis,M,12th,Bailey High School,85,88,7,District,4976,3124928
18029,William Rivera,M,10th,Bailey High School,85,87,7,District,4976,3124928
20043,Tammy Lopez,F,11th,Bailey High School,85,87,7,District,4976,3124928
20902,Wendy Myers,F,12th,Bailey High School,85,87,7,District,4976,3124928
21313,Harry Snow,M,9th,Bailey High School,85,87,7,District,4976,3124928
22648,David Moran,M,10th,Bailey High School,85,87,7,District,4976,3124928
18527,Steven Davis,M,10th,Bailey High School,85,86,7,District,4976,3124928
20825,Richard Hammond,M,11th,Bailey High School,85,86,7,District,4976,3124928
22532,Deborah Gallegos,F,11th,Bailey High School,85,86,7,District,4976,3124928
18307,Brittany Benson,F,10th,Bailey High School,85,85,7,District,4976,3124928
19946,Mark Snyder,M,11th,Bailey High School,85,85,7,District,4976,3124928
20509,Sylvia Hawkins,F,10th,Bailey High School,85,85,7,District,4976,3124928
20999,Benjamin Perkins,M,10th,Bailey High School,85,85,7,District,4976,3124928
22241,Craig Zimmerman,M,12th,Bailey High School,85,85,7,District,4976,3124928
22488,Matthew Owens,M,11th,Bailey High School,85,85,7,District,4976,3124928
19568,Michele Garcia,F,11th,Bailey High School,85,84,7,District,4976,3124928
21553,Ray Campbell,M,12th,Bailey High School,85,84,7,District,4976,3124928
21836,Tonya Armstrong,F,11th,Bailey High School,85,84,7,District,4976,3124928
22461,Laurie Dougherty,F,9th,Bailey High School,85,84,7,District,4976,3124928
19085,Jennifer Sanchez,F,10th,Bailey High School,85,83,7,District,4976,3124928
19163,Sheila Young,F,9th,Bailey High School,85,82,7,District,4976,3124928
18013,Carol Peterson,F,12th,Bailey High School,85,81,7,District,4976,3124928
18309,Michael Wright,M,10th,Bailey High School,85,81,7,District,4976,3124928
19336,Sheila Brown,F,9th,Bailey High School,85,81,7,District,4976,3124928
21341,Kyle Collins,M,11th,Bailey High School,85,81,7,District,4976,3124928
22366,Sarah Roberts,F,12th,Bailey High School,85,81,7,District,4976,3124928
19279,Kimberly Hoffman,F,10th,Bailey High School,85,79,7,District,4976,3124928
19493,James Cox,M,10th,Bailey High School,85,79,7,District,4976,3124928
22313,Gabriel Arroyo,M,9th,Bailey High School,85,79,7,District,4976,3124928
19460,Andrea Hall,F,9th,Bailey High School,85,78,7,District,4976,3124928
19959,Emily Williams,F,11th,Bailey High School,85,78,7,District,4976,3124928
20789,Jenny Carr,F,11th,Bailey High School,85,78,7,District,4976,3124928
21350,Amanda Riley,F,12th,Bailey High School,85,78,7,District,4976,3124928
22807,Savannah Crane,F,11th,Bailey High School,85,78,7,District,4976,3124928
19410,Patricia Glover,F,10th,Bailey High School,85,77,7,District,4976,3124928
19701,Rachel Davis,F,12th,Bailey High School,85,77,7,District,4976,3124928
20522,Jason Smith,M,12th,Bailey High School,85,77,7,District,4976,3124928
21307,Dr. Douglas Duffy,M,12th,Bailey High School,85,77,7,District,4976,3124928
21312,Justin Johnson,M,12th,Bailey High School,85,77,7,District,4976,3124928
22216,Jamie Webb,F,12th,Bailey High School,85,76,7,District,4976,3124928
20223,Martha Mcdonald DVM,F,9th,Bailey High School,85,75,7,District,4976,3124928
20527,Anna Koch,F,12th,Bailey High School,85,75,7,District,4976,3124928
20168,Yvonne Robinson PhD,F,9th,Bailey High School,85,74,7,District,4976,3124928
22560,Adriana Wall,F,9th,Bailey High School,85,74,7,District,4976,3124928
19644,Ruth Anthony,F,12th,Bailey High School,85,72,7,District,4976,3124928
